experiment_name,concurrency,payload_file,errors,successes,error_rate,all_prompts_token_count,prompt_token_count_mean,prompt_token_throughput,all_completions_token_count,completion_token_count_mean,completion_token_throughput,transactions,transactions_per_second,transactions_per_minute,latency_mean,instance_type,EndpointName,ModelName,Image,S3Uri
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3235,3235.0,325.27,12,12.0,1.21,1,0.1,6,9.921642033999888,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_2000-3000.jsonl,[],1,0.0,2624,2624.0,1762.34,2632,2632.0,1767.71,1,0.67,40,1.4633416990000114,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_1000-2000.jsonl,[],1,0.0,1939,1939.0,1818.37,1945,1945.0,1824.0,1,0.94,56,1.0407970489995932,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_2000-3000.jsonl,[],1,0.0,2321,2321.0,428.53,2421,2421.0,446.99,1,0.18,10,5.387570939999932,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3171,3171.0,497.09,3271,3271.0,512.77,1,0.16,9,6.350568645999374,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_2000-3000.jsonl,[],4,0.0,9653,2413.25,253.01,309,77.25,8.1,4,0.1,6,35.888862203499684,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1-500.jsonl,[],1,0.0,304,304.0,47.29,102,102.0,15.87,1,0.16,9,6.1902933960000155,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_1000-2000.jsonl,[],1,0.0,1746,1746.0,299.98,1846,1846.0,317.16,1,0.17,10,5.792882804000328,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2613,2613.0,328.58,5,5.0,0.63,1,0.13,7,7.919580079000298,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,4897,2448.5,227.55,204,102.0,9.48,2,0.09,5,21.47113002800006,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,4275,2137.5,216.49,111,55.5,5.62,2,0.1,6,16.629692557499766,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_2000-3000.jsonl,[],4,0.0,9726,2431.5,254.24,315,78.75,8.23,4,0.1,6,31.88751222325027,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_2000-3000.jsonl,[],1,0.0,2770,2770.0,2293.93,2774,2774.0,2297.25,1,0.83,49,1.1753019879997737,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3003,3003.0,480.13,3103,3103.0,496.12,1,0.16,9,6.224644950999391,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,4,payload_en_3000-4000.jsonl,[],4,0.0,13268,3317.0,888.3,13668,3417.0,915.08,4,0.27,16,11.274869500000023,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,14395,3598.75,280.59,224,56.0,4.37,4,0.08,4,38.638298356249834,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_3000-4000.jsonl,[],2,0.0,6883,3441.5,816.69,7083,3541.5,840.42,2,0.24,14,8.37341660150014,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3098,3098.0,479.97,3198,3198.0,495.46,1,0.15,9,6.422226890999809,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6653,3326.5,241.08,203,101.5,7.36,2,0.07,4,27.57524434400011,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6944,3472.0,250.5,111,55.5,4.0,2,0.07,4,24.067767009999898,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2637,2637.0,172.09,102,102.0,6.66,1,0.07,4,15.306224734000352,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3566,3566.0,1711.84,3578,3578.0,1717.6,1,0.48,28,2.0475920400003815,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_500-1000.jsonl,[],1,0.0,980,980.0,177.69,1079,1079.0,195.64,1,0.18,10,5.505429605000245,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,14135,3533.75,266.91,319,79.75,6.02,4,0.08,4,46.30880806850041,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_1000-2000.jsonl,[],1,0.0,1154,1154.0,1132.62,1163,1163.0,1141.45,1,0.98,58,1.0099228449998918,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2771,2771.0,264.48,36,36.0,3.44,1,0.1,6,10.457304387000022,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,14343,3585.75,271.01,408,102.0,7.71,4,0.08,4,50.81615457150019,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3482,3482.0,193.0,102,102.0,5.65,1,0.06,3,18.02134991899993,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,4,payload_en_3000-4000.jsonl,[],4,0.0,13849,3462.25,901.5,14153,3538.25,921.29,4,0.26,15,9.424044826750105,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3848,3848.0,200.35,102,102.0,5.31,1,0.05,3,19.179084531999706,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_2000-3000.jsonl,[],2,0.0,5216,2608.0,761.21,5323,2661.5,776.82,2,0.29,17,4.648323837499902,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,5482,2741.0,237.24,111,55.5,4.8,2,0.09,5,19.719096870999692,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_3000-4000.jsonl,[],2,0.0,6165,3082.5,827.74,6277,3138.5,842.78,2,0.27,16,5.116265722999742,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6877,3438.5,245.0,204,102.0,7.27,2,0.07,4,28.051033725999787,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_2000-3000.jsonl,[],1,0.0,2771,2771.0,2452.8,2772,2772.0,2453.69,1,0.89,53,1.106239536999965,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3087,3087.0,490.54,3186,3186.0,506.27,1,0.16,9,6.2721105659993555,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,3271,1635.5,199.8,204,102.0,12.46,2,0.12,7,16.354430460999993,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3575,3575.0,327.6,9,9.0,0.82,1,0.09,5,10.87574791399993,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,13239,3309.75,274.73,310,77.5,6.43,4,0.08,4,45.72662127050012,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_2000-3000.jsonl,[],2,0.0,4275,2137.5,667.92,4475,2237.5,699.17,2,0.31,18,6.363015340000402,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6897,3448.5,241.28,204,102.0,7.14,2,0.07,4,28.537803776000146,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
llama2-70b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_3000-4000.jsonl,[],2,0.0,7389,3694.5,933.51,7500,3750.0,947.53,2,0.25,15,5.640645372000108,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-18-19-26-29-371,huggingface-pytorch-tgi-inference-2024-01-18-19-26-28-312,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,
llama2-70b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3476,3476.0,328.52,9,9.0,0.85,1,0.09,5,10.550734319000185,ml.g5.48xlarge,llama-2-70b-g5-48xlarge-1705605987,meta-textgeneration-llama-2-70b-2024-01-18-19-26-27-616,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-70b/artifacts/inference-prepack/v1.0.0/
